,player,worker,time,age,round,game_id,text
238,Purple,P,2020-04-29 10:59:39,III,17,7474472,Purple upgrades Printing Press to Journalism using Efficient Upgrade##
239,Green,A,2020-04-28 22:10:10,III,16,7474472,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
240,Green,P,2020-04-28 22:10:01,III,16,7474472,Green upgrades Printing Press to Multimedia using Urban Growth#Green spends 4 resources #
241,Purple,I,2020-04-28 20:16:08,III,16,7474472,Purple upgrades Iron to Coal#Purple spends 3 resources #
242,Orange,S,2020-04-28 17:49:20,III,16,7474472,Orange upgrades Swordsmen to Modern Infantry#Orange spends 4 resources #
243,Grey,A,2020-04-28 17:39:12,III,15,7474472,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
244,Green,A,2020-04-28 17:28:22,III,15,7474472,Green upgrades Alchemy to Scientific Method using Urban Growth##
245,Grey,A,2020-04-28 14:37:09,III,14,7474472,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
246,Green,W,2020-04-28 11:32:02,III,14,7474472,Green upgrades Warrior to Swordsmen#Green loses 1 military resource #
247,Purple,B,2020-04-28 10:40:53,III,14,7474472,Purple upgrades Bronze to Iron using Efficient Upgrade##
248,Green,A,2020-04-27 20:28:54,III,13,7474472,Green upgrades Alchemy to Scientific Method#Green spends 2 resources #
249,Purple,R,2020-04-27 17:16:03,III,13,7474472,Purple upgrades Religion to Organized Religion using Urban Growth#Purple spends 1 resource #
250,Grey,I,2020-04-27 16:59:33,III,12,7474472,Grey upgrades Iron to Coal#Grey spends 3 resources #
251,Grey,I,2020-04-27 16:58:31,III,12,7474472,Grey upgrades Iron to Coal#Grey spends 3 resources #
252,Purple,B,2020-04-27 16:24:08,II,12,7474472,Purple upgrades Bronze to Iron#Purple spends 3 resources #
253,Orange,B,2020-04-27 15:47:17,II,12,7474472,Orange upgrades Bronze to Iron#Orange spends 3 resources #
254,Purple,B,2020-04-27 14:51:21,II,11,7474472,Purple upgrades Bronze to Iron#Purple spends 3 resources #
255,Orange,B,2020-04-27 12:28:58,II,11,7474472,Orange upgrades Bronze to Iron#Orange spends 3 resources #
256,Grey,B,2020-04-27 11:54:04,II,10,7474472,Grey upgrades Bronze to Iron using Rich Land##
257,Orange,A,2020-04-27 11:19:16,II,10,7474472,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
258,Orange,A,2020-04-27 11:18:58,II,10,7474472,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
259,Grey,B,2020-04-27 11:15:16,II,9,7474472,Grey upgrades Bronze to Iron#Grey spends 3 resources #
260,Green,P,2020-04-27 10:56:51,II,9,7474472,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
261,Green,W,2020-04-27 10:56:18,II,9,7474472,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
262,Grey,P,2020-04-26 19:15:53,II,8,7474472,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
263,Green,P,2020-04-26 10:05:33,II,8,7474472,Green upgrades Philosophy to Alchemy#Green spends 3 resources #
264,Purple,A,2020-04-26 02:50:00,II,8,7474472,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
265,Purple,A,2020-04-25 14:18:10,I,7,7474472,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
266,Orange,W,2020-04-25 12:05:07,I,7,7474472,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
267,Grey,B,2020-04-25 11:24:36,I,6,7474472,Grey upgrades Bronze to Iron#Grey spends 3 resources #
268,Orange,B,2020-04-24 16:39:50,I,6,7474472,Orange upgrades Bronze to Iron#Orange spends 3 resources #
269,Orange,W,2020-04-24 14:55:48,I,5,7474472,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
270,Grey,P,2020-05-05 10:04:23,IV,18,7474996,Grey upgrades Printing Press to Multimedia using Efficient Upgrade#Grey spends 3 resources #
271,Grey,R,2020-05-04 22:14:02,IV,17,7474996,Grey upgrades Religion to Theology#Grey spends 1 resource #
272,Green,I,2020-05-04 20:40:06,III,16,7474996,Green upgrades Irrigation to Mechanized Agriculture#Green spends 4 resources #
273,Green,I,2020-05-04 20:39:59,III,16,7474996,Green upgrades Irrigation to Mechanized Agriculture#Green spends 4 resources #
274,Green,J,2020-05-04 20:39:53,III,16,7474996,Green upgrades Journalism to Multimedia#Green spends 3 resources #
275,Purple,I,2020-05-04 15:37:55,III,16,7474996,Purple upgrades Irrigation to Selective Breeding#Purple spends 2 resources #
276,Orange,I,2020-05-04 15:08:50,III,16,7474996,Orange upgrades Iron to Oil#Orange spends 6 resources #
277,Grey,A,2020-05-04 14:32:52,III,15,7474996,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
278,Grey,A,2020-05-04 14:32:38,III,15,7474996,Grey upgrades Agriculture to Selective Breeding using Efficient Upgrade##
279,Purple,I,2020-05-04 11:36:42,III,15,7474996,Purple upgrades Irrigation to Selective Breeding#Purple spends 2 resources #
280,Purple,W,2020-05-04 11:36:20,III,15,7474996,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
281,Purple,W,2020-05-04 11:36:14,III,15,7474996,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
282,Grey,W,2020-05-04 10:34:31,III,14,7474996,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
283,Purple,I,2020-05-03 23:19:04,III,14,7474996,Purple upgrades Irrigation to Selective Breeding#Purple spends 2 resources #
284,Purple,W,2020-05-03 23:17:33,III,14,7474996,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
285,Purple,W,2020-05-03 23:17:26,III,14,7474996,Purple upgrades Warrior to Riflemen#Purple spends 3 resources #
286,Green,B,2020-05-03 15:29:48,III,13,7474996,Green upgrades Bronze to Iron using Efficient Upgrade##
287,Purple,P,2020-05-03 15:00:24,III,13,7474996,Purple upgrades Philosophy to Scientific Method#Purple spends 3 resources #
288,Grey,B,2020-05-03 01:17:06,III,12,7474996,Grey upgrades Bronze to Coal#Grey spends 6 resources #
289,Green,P,2020-05-02 22:25:26,II,12,7474996,Green upgrades Printing Press to Journalism using Efficient Upgrade#Green spends 2 resources #
290,Purple,P,2020-05-02 21:37:52,II,12,7474996,Purple upgrades Philosophy to Scientific Method#Purple spends 3 resources #
291,Purple,A,2020-05-02 21:36:28,II,12,7474996,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
292,Orange,B,2020-05-02 18:50:21,II,12,7474996,Orange upgrades Bronze to Iron#Orange spends 3 resources #
293,Orange,P,2020-05-02 18:50:15,II,12,7474996,Orange upgrades Philosophy to Alchemy#Orange spends 2 resources #
294,Grey,W,2020-05-02 18:37:56,II,11,7474996,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
295,Green,A,2020-05-02 15:58:51,II,11,7474996,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
296,Purple,A,2020-05-02 11:28:32,II,11,7474996,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
297,Orange,A,2020-05-02 10:12:35,II,11,7474996,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
298,Orange,A,2020-05-02 10:12:30,II,11,7474996,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
299,Green,W,2020-05-01 17:23:01,II,9,7474996,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
300,Purple,A,2020-05-01 17:00:37,II,9,7474996,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
301,Green,A,2020-05-01 13:47:03,II,8,7474996,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
302,Purple,B,2020-05-01 13:43:55,II,8,7474996,Purple upgrades Bronze to Iron#Purple spends 2 resources Purple spends 1 food #
303,Orange,P,2020-05-01 13:32:44,II,8,7474996,Orange upgrades Philosophy to Alchemy#Orange spends 2 resources #
304,Orange,B,2020-05-01 13:32:25,II,8,7474996,Orange upgrades Bronze to Iron#Orange spends 3 resources #
305,Grey,W,2020-05-01 13:12:59,II,7,7474996,Grey upgrades Warrior to Swordsmen#Grey spends 1 resource #
306,Grey,R,2020-05-01 13:12:34,II,7,7474996,Grey upgrades Religion to Theology#Grey spends 2 resources #
307,Green,P,2020-05-01 12:36:10,II,7,7474996,Green upgrades Philosophy to Alchemy using Urban Growth#Green spends 1 resource #
308,Green,P,2020-05-01 12:35:39,II,7,7474996,Green upgrades Philosophy to Alchemy using Urban Growth#Green spends 1 resource #
309,Purple,B,2020-05-01 11:09:34,I,7,7474996,Purple upgrades Bronze to Iron using Rich Land#Purple spends 1 resource #
310,Green,B,2020-04-30 17:20:10,I,6,7474996,Green upgrades Bronze to Iron#Green spends 3 resources #
311,Green,B,2020-04-30 15:04:59,I,5,7474996,Green upgrades Bronze to Iron using Rich Land#Green spends 2 resources #
312,Orange,B,2020-04-30 14:37:10,I,5,7474996,Orange upgrades Bronze to Iron using Rich Land#Orange spends 2 resources #
313,Grey,P,2020-04-30 14:32:50,I,4,7474996,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
314,Purple,A,2020-05-16 19:53:59,IV,18,7475368,Purple upgrades Alchemy to Computers using Efficient Upgrade#Purple spends 1 resource #
315,Grey,W,2020-05-16 18:10:32,IV,17,7475368,Grey upgrades Warrior to Modern Infantry#Grey spends 5 resources #
316,Grey,W,2020-05-16 17:55:53,IV,17,7475368,Grey upgrades Warrior to Modern Infantry#Grey loses 4 military resource Grey spends 1 resource #
317,Grey,C,2020-05-16 17:53:28,IV,17,7475368,Grey upgrades Coal to Oil#Grey spends 3 resources #
318,Orange,R,2020-05-16 11:09:46,III,16,7475368,Orange upgrades Religion to Theology#Orange spends 2 resources #
319,Green,W,2020-05-16 09:59:38,III,15,7475368,Green upgrades Warrior to Riflemen#Green spends 3 resources #
320,Green,W,2020-05-16 09:59:11,III,15,7475368,Green upgrades Warrior to Riflemen#Green loses 3 military resource #
321,Green,I,2020-05-16 09:58:12,III,15,7475368,Green upgrades Irrigation to Selective Breeding#Green spends 2 resources #
322,Green,I,2020-05-16 09:58:04,III,15,7475368,Green upgrades Irrigation to Selective Breeding#Green spends 2 resources #
323,Purple,A,2020-05-16 09:50:25,III,15,7475368,Purple upgrades Alchemy to Computers using Efficient Upgrade#Purple spends 2 resources #
324,Purple,A,2020-05-16 09:50:14,III,15,7475368,Purple upgrades Alchemy to Computers using Efficient Upgrade#Purple spends 1 resource #
325,Orange,R,2020-05-15 20:26:58,III,15,7475368,Orange upgrades Religion to Theology#Orange spends 2 resources #
326,Green,A,2020-05-15 18:01:37,III,14,7475368,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
327,Purple,A,2020-05-15 11:43:02,III,14,7475368,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
328,Purple,S,2020-05-15 11:41:40,III,14,7475368,Purple upgrades Swordsmen to Riflemen#Purple spends 2 resources #
329,Purple,S,2020-05-15 11:41:31,III,14,7475368,Purple upgrades Swordsmen to Riflemen#Purple spends 2 resources #
330,Grey,P,2020-05-15 11:24:38,III,13,7475368,Grey upgrades Philosophy to Scientific Method#Grey spends 3 resources #
331,Green,B,2020-05-15 11:11:09,III,13,7475368,Green upgrades Bronze to Iron using Rich Land##
332,Purple,A,2020-05-15 11:01:49,III,13,7475368,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
333,Green,P,2020-05-15 10:24:04,II,12,7475368,Green upgrades Philosophy to Scientific Method using Urban Growth##
334,Green,B,2020-05-15 10:23:42,II,12,7475368,Green upgrades Bronze to Iron#Green spends 3 resources #
335,Orange,B,2020-05-14 19:51:17,II,12,7475368,Orange upgrades Bronze to Coal using Efficient Upgrade#Orange spends 2 resources Orange spends 1 food #
336,Grey,P,2020-05-14 17:42:56,II,11,7475368,Grey upgrades Philosophy to Scientific Method#Grey spends 3 resources #
337,Green,P,2020-05-14 16:27:04,II,11,7475368,Green upgrades Philosophy to Scientific Method#Green spends 5 resources #
338,Purple,B,2020-05-14 13:53:52,II,10,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
339,Orange,B,2020-05-14 12:58:46,II,10,7475368,Orange upgrades Bronze to Coal#Orange spends 6 resources #
340,Grey,A,2020-05-14 12:34:43,II,9,7475368,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
341,Green,W,2020-05-14 11:16:58,II,9,7475368,Green upgrades Warrior to Riflemen#Green spends 3 resources #
342,Purple,B,2020-05-13 22:10:30,II,9,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
343,Grey,B,2020-05-13 13:59:55,II,8,7475368,Grey upgrades Bronze to Coal using Rich Land#Grey spends 4 resources #
344,Green,A,2020-05-12 16:52:02,I,7,7475368,Green upgrades Agriculture to Irrigation#Green spends 2 resources #
345,Orange,A,2020-05-12 16:06:57,I,7,7475368,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
346,Green,B,2020-05-12 15:28:22,I,6,7475368,Green upgrades Bronze to Iron#Green spends 3 resources #
347,Purple,B,2020-05-12 15:25:06,I,6,7475368,Purple upgrades Bronze to Iron#Purple spends 3 resources #
348,Orange,W,2020-05-12 15:15:26,I,6,7475368,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
349,Orange,W,2020-05-12 15:15:20,I,6,7475368,Orange upgrades Warrior to Swordsmen#Orange spends 1 resource #
350,Purple,P,2020-05-12 13:08:26,I,5,7475368,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
351,Purple,P,2020-05-12 10:25:44,I,4,7475368,Purple upgrades Philosophy to Alchemy using Urban Growth#Purple spends 1 resource #
352,Orange,A,2020-05-12 10:20:43,I,4,7475368,Orange upgrades Agriculture to Irrigation#Orange spends 2 resources #
353,Orange,W,2020-05-11 16:33:05,III,17,7475369,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
354,Green,S,2020-05-11 15:39:32,III,16,7475369,Green upgrades Swordsmen to Modern Infantry#Green spends 4 resources #
355,Green,S,2020-05-11 15:37:07,III,16,7475369,Green upgrades Swordsmen to Modern Infantry#Green loses 4 military resource #
356,Purple,B,2020-05-11 15:14:59,III,16,7475369,Purple upgrades Bronze to Coal#Purple spends 6 resources #
357,Orange,W,2020-05-11 13:57:47,III,16,7475369,Orange upgrades Warrior to Riflemen#Orange spends 3 resources #
358,Grey,A,2020-05-11 13:48:40,III,15,7475369,Grey upgrades Agriculture to Selective Breeding using Efficient Upgrade##
359,Green,P,2020-05-11 13:40:58,III,15,7475369,Green upgrades Philosophy to Computers#Green spends 8 resources #
360,Purple,B,2020-05-11 13:34:07,III,15,7475369,Purple upgrades Bronze to Coal using Rich Land#Purple spends 3 resources #
361,Grey,B,2020-05-11 13:13:36,III,14,7475369,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 2 resources #
362,Green,P,2020-05-11 13:05:32,III,14,7475369,Green upgrades Philosophy to Computers#Green spends 8 resources #
363,Purple,B,2020-05-11 11:59:03,III,13,7475369,Purple upgrades Bronze to Coal using Efficient Upgrade#Purple spends 3 resources #
364,Orange,A,2020-05-11 11:15:20,III,13,7475369,Orange upgrades Alchemy to Scientific Method#Orange spends 2 resources #
365,Orange,A,2020-05-11 11:13:31,III,13,7475369,Orange upgrades Alchemy to Scientific Method#Orange spends 2 resources #
366,Orange,B,2020-05-11 09:56:17,II,12,7475369,Orange upgrades Bronze to Iron#Orange spends 3 resources #
367,Grey,B,2020-05-11 09:02:18,II,11,7475369,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 3 resources #
368,Green,W,2020-05-11 08:52:12,II,11,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
369,Orange,B,2020-05-11 08:28:49,II,11,7475369,Orange upgrades Bronze to Iron#Orange spends 3 resources #
370,Green,W,2020-05-10 17:05:12,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
371,Green,W,2020-05-10 17:05:03,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
372,Green,W,2020-05-10 17:04:46,II,10,7475369,Green upgrades Warrior to Swordsmen#Green spends 1 resource #
373,Orange,A,2020-05-10 14:29:48,II,10,7475369,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
374,Orange,A,2020-05-10 14:29:21,II,10,7475369,Orange upgrades Agriculture to Selective Breeding#Orange spends 4 resources #
375,Grey,A,2020-05-10 10:59:34,II,9,7475369,Grey upgrades Agriculture to Selective Breeding#Grey spends 4 resources #
376,Green,B,2020-05-10 10:42:49,II,9,7475369,Green upgrades Bronze to Iron#Green spends 3 resources #
377,Purple,P,2020-05-10 10:27:18,II,9,7475369,Purple upgrades Philosophy to Alchemy using Urban Growth#Purple spends 1 resource #
378,Grey,R,2020-05-09 17:10:26,II,8,7475369,Grey upgrades Religion to Theology#Grey spends 2 resources #
379,Green,B,2020-05-09 16:51:34,II,8,7475369,Green upgrades Bronze to Iron#Green spends 3 resources #
380,Green,A,2020-05-09 16:51:26,II,8,7475369,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
381,Green,A,2020-05-09 16:51:00,II,8,7475369,Green upgrades Agriculture to Selective Breeding#Green spends 4 resources #
382,Purple,P,2020-05-08 22:34:12,II,7,7475369,Purple upgrades Philosophy to Alchemy#Purple spends 3 resources #
383,Grey,P,2020-05-07 13:02:27,I,6,7475369,Grey upgrades Philosophy to Alchemy#Grey spends 3 resources #
384,Green,B,2020-05-07 12:36:34,I,6,7475369,Green upgrades Bronze to Iron using Rich Land#Green spends 1 resource #
385,Purple,W,2020-05-07 11:39:03,I,6,7475369,Purple upgrades Warrior to Swordsmen#Purple spends 1 resource #
386,Purple,A,2020-05-07 11:38:17,I,6,7475369,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
387,Purple,A,2020-05-07 10:24:50,I,5,7475369,Purple upgrades Agriculture to Irrigation#Purple spends 2 resources #
388,Orange,P,2020-05-07 09:51:14,I,5,7475369,Orange upgrades Philosophy to Alchemy using Urban Growth#Orange spends 2 resources #
389,Green,A,2020-05-27 13:59:46,IV,19,7476107,Green upgrades Agriculture to Selective Breeding using Efficient Upgrade##
390,Grey,B,2020-05-27 10:33:57,III,16,7476107,Grey upgrades Bronze to Coal using Efficient Upgrade#Grey spends 2 resources #
391,Grey,I,2020-05-27 07:27:38,III,15,7476107,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
392,Green,B,2020-05-26 00:28:59,III,15,7476107,Green upgrades Bronze to Iron#Green spends 3 resources #
393,Orange,P,2020-05-23 23:41:02,III,14,7476107,Orange upgrades Philosophy to Scientific Method#Orange spends 5 resources #
394,Grey,R,2020-05-23 23:31:44,III,13,7476107,Grey upgrades Religion to Organized Religion using Urban Growth#Grey spends 1 resource #
395,Grey,I,2020-05-23 23:31:24,III,13,7476107,Grey upgrades Irrigation to Mechanized Agriculture#Grey spends 4 resources #
396,Grey,B,2020-05-21 16:17:40,II,11,7476107,Grey upgrades Bronze to Coal#Grey spends 6 resources #
397,Purple,A,2020-05-21 11:28:20,II,11,7476107,Purple upgrades Agriculture to Selective Breeding#Purple spends 4 resources #
