,player,worker,resources,time,age,round,game_id,text
244,Grey,1,3,2020-04-09 15:31:13,III,16,7473200,Grey builds 1 stage of Eiffel Tower#Grey spends 3 resources Wonder completed #
245,Grey,1,3,2020-04-09 15:31:02,III,16,7473200,Grey builds 1 stage of Eiffel Tower#Grey spends 3 resources #
246,Green,I,5,2020-04-09 14:52:07,III,16,7473200,Green builds Iron#Green spends 5 resources #
247,Purple,O,5,2020-04-09 14:45:49,III,16,7473200,Purple builds Opera using Ideal Building Site #Purple spends 5 resources #
248,Orange,W,2,2020-04-09 14:27:23,III,16,7473200,Orange builds Warrior#Orange spends 2 resources #
249,Orange,K,3,2020-04-09 14:26:59,III,16,7473200,Orange builds Knights#Orange spends 3 resources #
250,Orange,W,2,2020-04-09 14:26:19,III,16,7473200,Orange builds Warrior#Orange spends 2 resources #
251,Orange,K,3,2020-04-09 14:26:15,III,16,7473200,Orange builds Knights#Orange spends 3 resources #
252,Orange,W,2,2020-04-09 14:26:09,III,16,7473200,Orange builds Warrior#Orange spends 2 resources #
253,Green,J,6,2020-04-09 12:08:57,III,15,7473200,Green builds Journalism#Green spends 6 resources #
254,Orange,I,2,2020-04-09 11:52:18,III,15,7473200,Orange builds Iron using Rich Land #Orange spends 2 resources #
255,Green,2,5,2020-04-09 11:35:00,III,14,7473200,Green builds 2 stages of Ocean Liner Service#Green spends 5 resources Wonder completed #
256,Orange,1,5,2020-04-09 11:16:25,III,14,7473200,Orange builds 1 stage of Transcontinental Railroad#Orange spends 5 resources Wonder completed #
257,Grey,B,2,2020-04-09 10:32:57,III,13,7473200,Grey builds Bronze#Grey spends 2 resources #
258,Green,S,3,2020-04-08 21:58:33,II,13,7473200,Green builds Swordsmen#Green spends 3 resources #
259,Purple,K,3,2020-04-08 21:48:25,II,13,7473200,Purple builds Knights#Purple spends 3 resources #
260,Orange,2,7,2020-04-08 20:49:45,II,13,7473200,Orange builds 2 stages of Transcontinental Railroad#Orange spends 7 resources #
261,Orange,K,1,2020-04-08 20:49:10,II,13,7473200,Orange builds Knights#Orange spends 1 resource #
262,Grey,A,6,2020-04-08 20:36:41,II,12,7473200,Grey builds Alchemy#Grey spends 6 resources #
263,Green,T,4,2020-04-08 20:20:38,II,12,7473200,Green builds Theology#Green spends 4 resources #
264,Green,3,7,2020-04-08 20:16:25,II,12,7473200,Green builds 3 stages of Ocean Liner Service#Green spends 7 resources #
265,Purple,J,5,2020-04-08 20:09:22,II,12,7473200,Purple builds Journalism using Ideal Building Site #Purple spends 5 resources #
266,Orange,1,4,2020-04-08 20:03:21,II,12,7473200,Orange builds 1 stage of Kremlin#Orange spends 4 resources Wonder completed #
267,Grey,1,3,2020-04-08 18:02:19,II,11,7473200,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources Wonder completed #
268,Grey,1,3,2020-04-08 18:02:12,II,11,7473200,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources #
269,Green,S,3,2020-04-08 17:57:03,II,11,7473200,Green builds Swordsmen#Green spends 3 resources #
270,Orange,2,8,2020-04-08 17:46:07,II,11,7473200,Orange builds 2 stages of Kremlin#Orange spends 8 resources #
271,Green,A,6,2020-04-08 16:03:50,II,10,7473200,Green builds Alchemy#Green spends 6 resources #
272,Purple,D,5,2020-04-08 14:09:01,II,10,7473200,Purple builds Drama#Purple spends 5 resources #
273,Orange,K,3,2020-04-08 13:10:22,II,10,7473200,Orange builds Knights#Orange spends 3 resources #
274,Green,1,2,2020-04-08 12:12:16,II,9,7473200,Green builds 1 stage of Great Wall#Green spends 2 resources Wonder completed #
275,Green,1,3,2020-04-08 12:12:10,II,9,7473200,Green builds 1 stage of Great Wall#Green spends 3 resources #
276,Purple,K,3,2020-04-08 12:00:40,II,9,7473200,Purple builds Knights#Purple spends 3 resources #
277,Green,1,2,2020-04-07 22:33:16,I,7,7473200,Green builds 1 stage of Great Wall#Green spends 2 resources #
278,Green,1,2,2020-04-07 22:33:06,I,7,7473200,Green builds 1 stage of Great Wall#Green spends 2 resources #
279,Purple,S,3,2020-04-07 22:27:11,I,7,7473200,Purple builds Swordsmen#Purple spends 3 resources #
280,Orange,W,2,2020-04-07 17:23:29,I,7,7473200,Orange builds Warrior#Orange spends 2 resources #
281,Orange,W,2,2020-04-07 17:23:25,I,7,7473200,Orange builds Warrior#Orange spends 2 resources #
282,Grey,B,2,2020-04-07 16:57:37,I,6,7473200,Grey builds Bronze#Grey spends 2 resources #
283,Green,W,2,2020-04-07 16:00:02,I,6,7473200,Green builds Warrior#Green spends 2 resources #
284,Orange,1,1,2020-04-07 14:46:13,I,6,7473200,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource Wonder completed #
285,Orange,1,2,2020-04-07 14:46:07,I,6,7473200,Orange builds 1 stage of Library of Alexandria#Orange spends 2 resources #
286,Grey,P,3,2020-04-07 12:55:12,I,5,7473200,Grey builds Philosophy#Grey spends 3 resources #
287,Green,P,3,2020-04-07 12:42:25,I,5,7473200,Green builds Philosophy#Green spends 3 resources #
288,Green,B,1,2020-04-07 12:42:07,I,5,7473200,Green builds Bronze using Rich Land #Green spends 1 resource #
289,Orange,2,3,2020-04-07 12:11:08,I,5,7473200,Orange builds 2 stages of Library of Alexandria#Orange spends 3 resources #
290,Grey,W,1,2020-04-07 12:05:51,I,4,7473200,Grey builds Warrior#Grey spends 1 resource #
291,Purple,P,3,2020-04-07 11:41:15,I,4,7473200,Purple builds Philosophy#Purple spends 3 resources #
292,Orange,B,1,2020-04-07 11:32:29,I,4,7473200,Orange builds Bronze using Rich Land #Orange spends 1 resource #
293,Orange,P,3,2020-04-07 11:31:49,I,4,7473200,Orange builds Printing Press using Ideal Building Site #Orange spends 3 resources #
294,Grey,W,1,2020-04-07 11:17:27,I,3,7473200,Grey builds Warrior#Grey spends 1 resource #
295,Grey,R,3,2020-04-07 11:17:14,I,3,7473200,Grey builds Religion#Grey spends 3 resources #
296,Green,W,2,2020-04-07 11:07:38,I,3,7473200,Green builds Warrior#Green spends 2 resources #
297,Green,B,2,2020-04-07 11:06:11,I,3,7473200,Green builds Bronze#Green spends 2 resources #
298,Purple,B,2,2020-04-07 10:54:52,I,3,7473200,Purple builds Bronze#Purple spends 2 resources #
299,Purple,1,2,2020-04-07 10:54:47,I,3,7473200,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources Wonder completed #
300,Orange,R,3,2020-04-06 22:13:20,I,3,7473200,Orange builds Religion#Orange spends 3 resources #
301,Grey,A,2,2020-04-06 21:46:15,I,2,7473200,Grey builds Agriculture#Grey spends 2 resources #
302,Green,A,2,2020-04-06 21:38:39,I,2,7473200,Green builds Agriculture#Green spends 2 resources #
303,Purple,1,2,2020-04-06 21:36:08,I,2,7473200,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
304,Grey,R,3,2020-04-14 18:22:13,IV,19,7473404,Grey builds Religion#Grey spends 3 resources #
305,Grey,D,3,2020-04-14 18:19:10,IV,19,7473404,Grey builds Drama#Grey spends 3 resources #
306,Green,1,2,2020-04-14 18:10:46,IV,19,7473404,Green builds 1 stage of Internet#Green spends 2 resources Wonder completed Green scores 23 culture #
307,Green,R,3,2020-04-14 18:10:30,IV,19,7473404,Green builds Religion#Green spends 3 resources #
308,Purple,D,4,2020-04-14 17:29:18,IV,19,7473404,Purple builds Drama#Purple spends 4 resources #
309,Orange,M,7,2020-04-14 17:22:34,IV,19,7473404,Orange builds Movies using Urban Growth#Orange spends 7 resources #
310,Grey,K,3,2020-04-14 17:18:48,IV,18,7473404,Grey builds Knights#Grey spends 3 resources #
311,Grey,P,7,2020-04-14 17:11:59,IV,18,7473404,Grey builds Professional Sports#Grey spends 7 resources #
312,Green,1,3,2020-04-14 16:14:00,III,18,7473404,Green builds 1 stage of Internet#Green spends 3 resources #
313,Green,3,9,2020-04-14 16:13:50,III,18,7473404,Green builds 3 stages of Internet#Green spends 9 resources #
314,Green,O,5,2020-04-14 16:13:28,III,18,7473404,Green builds Opera#Green spends 5 resources #
315,Orange,M,11,2020-04-14 13:12:38,III,18,7473404,Orange builds Movies#Orange spends 11 resources #
316,Grey,D,3,2020-04-14 12:26:05,III,17,7473404,Grey builds Drama#Grey spends 3 resources #
317,Grey,1,4,2020-04-14 12:25:38,III,17,7473404,Grey builds 1 stage of Kremlin#Grey spends 4 resources Wonder completed #
318,Green,S,3,2020-04-14 12:03:23,III,17,7473404,Green builds Swordsmen#Green spends 3 resources #
319,Green,J,5,2020-04-14 12:02:14,III,17,7473404,Green builds Journalism#Green spends 5 resources #
320,Purple,T,5,2020-04-14 11:48:00,III,17,7473404,Purple builds Theology#Purple spends 5 resources #
321,Purple,O,8,2020-04-14 11:47:29,III,17,7473404,Purple builds Opera#Purple spends 8 resources #
322,Orange,R,5,2020-04-14 10:59:31,III,17,7473404,Orange builds Riflemen#Orange spends 5 resources #
323,Orange,M,11,2020-04-14 10:59:06,III,17,7473404,Orange builds Movies#Orange spends 11 resources #
324,Grey,K,3,2020-04-14 10:32:32,III,16,7473404,Grey builds Knights#Grey spends 3 resources #
325,Grey,M,10,2020-04-14 10:31:55,III,16,7473404,Grey builds Multimedia#Grey spends 10 resources #
326,Green,1,3,2020-04-14 10:15:43,III,16,7473404,Green builds 1 stage of Eiffel Tower#Green spends 3 resources Wonder completed #
327,Purple,D,4,2020-04-14 10:01:25,III,16,7473404,Purple builds Drama#Purple spends 4 resources #
328,Orange,M,11,2020-04-13 18:22:18,III,16,7473404,Orange builds Multimedia#Orange spends 11 resources #
329,Green,O,5,2020-04-13 17:50:14,III,15,7473404,Green builds Opera#Green spends 5 resources #
330,Purple,P,3,2020-04-13 17:31:16,III,15,7473404,Purple builds Philosophy#Purple spends 3 resources #
331,Purple,O,8,2020-04-13 17:30:57,III,15,7473404,Purple builds Opera#Purple spends 8 resources #
332,Grey,2,8,2020-04-13 17:08:29,III,14,7473404,Grey builds 2 stages of Kremlin#Grey spends 8 resources #
333,Green,S,3,2020-04-13 16:32:56,III,14,7473404,Green builds Swordsmen#Green spends 3 resources #
334,Orange,C,5,2020-04-13 14:40:03,III,14,7473404,Orange builds Cannon#Orange spends 5 resources #
335,Grey,R,5,2020-04-13 13:58:24,II,13,7473404,Grey builds Riflemen#Grey spends 5 resources #
336,Green,S,3,2020-04-13 13:26:00,II,13,7473404,Green builds Swordsmen#Green spends 3 resources #
337,Purple,K,3,2020-04-13 13:18:19,II,13,7473404,Purple builds Knights#Purple spends 3 resources #
338,Orange,1,3,2020-04-13 13:01:40,II,13,7473404,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
339,Green,J,7,2020-04-13 11:39:54,II,12,7473404,Green builds Journalism#Green spends 7 resources #
340,Purple,A,2,2020-04-13 11:29:48,II,12,7473404,Purple builds Agriculture#Purple spends 2 resources #
341,Purple,1,4,2020-04-13 11:28:36,II,12,7473404,Purple builds 1 stage of Ocean Liner#Purple spends 4 resources Wonder completed #
342,Purple,1,2,2020-04-13 11:28:28,II,12,7473404,Purple builds 1 stage of Ocean Liner#Purple spends 2 resources #
343,Orange,1,3,2020-04-13 11:19:50,II,12,7473404,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
344,Green,O,5,2020-04-13 11:01:02,II,11,7473404,Green builds Opera using Urban Growth#Green spends 5 resources #
345,Purple,1,2,2020-04-13 10:34:47,II,11,7473404,Purple builds 1 stage of Ocean Liner#Purple spends 2 resources #
346,Orange,C,5,2020-04-13 10:29:55,II,11,7473404,Orange builds Cavalrymen#Orange spends 5 resources #
347,Grey,1,3,2020-04-13 10:12:09,II,10,7473404,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources Wonder completed #
348,Grey,W,2,2020-04-13 10:11:47,II,10,7473404,Grey builds Warrior#Grey spends 2 resources #
349,Green,I,4,2020-04-13 09:52:05,II,10,7473404,Green builds Irrigation#Green spends 4 resources #
350,Purple,1,4,2020-04-13 08:59:42,II,10,7473404,Purple builds 1 stage of Ocean Liner#Purple spends 4 resources #
351,Purple,W,2,2020-04-13 08:59:26,II,10,7473404,Purple builds Warrior#Purple spends 2 resources #
352,Orange,1,3,2020-04-13 01:36:46,II,10,7473404,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
353,Grey,2,6,2020-04-12 22:36:27,II,9,7473404,Grey builds 2 stages of Universitas Carolina#Grey spends 6 resources #
354,Purple,D,4,2020-04-12 14:24:30,II,9,7473404,Purple builds Drama#Purple spends 4 resources #
355,Orange,P,3,2020-04-12 14:17:39,II,9,7473404,Orange builds Printing Press#Orange spends 3 resources #
356,Orange,P,3,2020-04-12 14:17:28,II,9,7473404,Orange builds Printing Press#Orange spends 3 resources #
357,Grey,D,4,2020-04-12 12:19:56,II,8,7473404,Grey builds Drama#Grey spends 4 resources #
358,Green,I,4,2020-04-11 22:00:38,II,8,7473404,Green builds Irrigation#Green spends 4 resources #
359,Purple,K,3,2020-04-11 21:26:14,II,8,7473404,Purple builds Knights#Purple spends 3 resources #
360,Grey,K,3,2020-04-11 15:55:31,I,7,7473404,Grey builds Knights#Grey spends 3 resources #
361,Grey,K,3,2020-04-11 15:55:23,I,7,7473404,Grey builds Knights#Grey spends 3 resources #
362,Green,B,2,2020-04-11 14:15:42,I,7,7473404,Green builds Bronze#Green spends 2 resources #
363,Green,W,2,2020-04-11 14:14:22,I,7,7473404,Green builds Warrior#Green spends 2 resources #
364,Purple,W,2,2020-04-10 18:31:22,I,7,7473404,Purple builds Warrior#Purple spends 2 resources #
365,Purple,1,1,2020-04-10 18:30:35,I,7,7473404,Purple builds 1 stage of Pyramids#Purple spends 1 resource Wonder completed #
366,Purple,1,2,2020-04-10 18:30:28,I,7,7473404,Purple builds 1 stage of Pyramids#Purple spends 2 resources #
367,Grey,1,1,2020-04-10 15:03:24,I,6,7473404,Grey builds 1 stage of Library of Alexandria#Grey spends 1 resource Wonder completed #
368,Grey,1,4,2020-04-10 15:03:16,I,6,7473404,Grey builds 1 stage of Library of Alexandria#Grey spends 4 resources #
369,Grey,1,1,2020-04-10 15:03:10,I,6,7473404,Grey builds 1 stage of Library of Alexandria#Grey spends 1 resource #
370,Green,1,3,2020-04-10 13:41:10,I,6,7473404,Green builds 1 stage of Colossus#Green spends 3 resources Wonder completed #
371,Green,1,3,2020-04-10 13:41:02,I,6,7473404,Green builds 1 stage of Colossus#Green spends 3 resources #
372,Purple,1,3,2020-04-10 12:00:48,I,6,7473404,Purple builds 1 stage of Pyramids#Purple spends 3 resources #
373,Purple,P,3,2020-04-09 18:41:12,I,5,7473404,Purple builds Philosophy#Purple spends 3 resources #
374,Orange,A,6,2020-04-09 18:36:11,I,5,7473404,Orange builds Alchemy#Orange spends 6 resources #
375,Grey,P,3,2020-04-09 17:28:00,I,4,7473404,Grey builds Philosophy#Grey spends 3 resources #
376,Grey,B,2,2020-04-09 17:25:07,I,4,7473404,Grey builds Bronze#Grey spends 2 resources #
377,Green,P,3,2020-04-09 17:18:10,I,4,7473404,Green builds Philosophy#Green spends 3 resources #
378,Purple,W,2,2020-04-09 15:29:24,I,4,7473404,Purple builds Warrior#Purple spends 2 resources #
379,Purple,R,2,2020-04-09 15:28:31,I,4,7473404,Purple builds Religion using Urban Growth#Purple spends 2 resources #
380,Orange,1,2,2020-04-09 15:22:24,I,4,7473404,Orange builds 1 stage of Hanging Gardens#Orange spends 2 resources #
381,Grey,B,2,2020-04-09 15:15:55,I,3,7473404,Grey builds Bronze#Grey spends 2 resources #
382,Green,B,3,2020-04-09 15:11:03,I,3,7473404,Green builds Bread & Circuses#Green spends 3 resources #
383,Purple,A,2,2020-04-09 15:01:18,I,3,7473404,Purple builds Agriculture#Purple spends 2 resources #
384,Orange,1,2,2020-04-09 13:01:13,I,3,7473404,Orange builds 1 stage of Hanging Gardens#Orange spends 2 resources #
385,Grey,R,2,2020-04-09 12:42:05,I,2,7473404,Grey builds Religion using Urban Growth#Grey spends 2 resources #
386,Green,B,2,2020-04-09 12:01:22,I,2,7473404,Green builds Bronze#Green spends 2 resources #
387,Purple,B,2,2020-04-09 11:52:33,I,2,7473404,Purple builds Bronze#Purple spends 2 resources #
388,Orange,B,2,2020-04-09 11:49:35,I,2,7473404,Orange builds Bronze#Orange spends 2 resources #
389,Grey,4,16,2020-04-22 22:44:19,IV,19,7473814,Grey builds 4 stages of Fast Food Chains#Grey spends 16 resources Wonder completed Grey scores 19 culture #
390,Green,1,6,2020-04-22 18:10:10,IV,19,7473814,Green builds 1 stage of Hollywood#Green spends 6 resources #
391,Purple,C,5,2020-04-22 17:56:44,IV,19,7473814,Purple builds Cavalrymen#Purple spends 5 resources #
392,Purple,R,3,2020-04-22 17:55:28,IV,19,7473814,Purple builds Religion#Purple spends 3 resources #
393,Orange,M,9,2020-04-22 17:08:30,IV,19,7473814,Orange builds Movies#Orange spends 9 resources #
394,Green,1,5,2020-04-22 16:31:45,III,18,7473814,Green builds 1 stage of Hollywood#Green spends 5 resources #
395,Purple,S,3,2020-04-22 15:22:51,III,18,7473814,Purple builds Swordsmen#Purple spends 3 resources #
396,Purple,C,5,2020-04-22 15:22:45,III,18,7473814,Purple builds Cavalrymen#Purple spends 5 resources #
397,Purple,S,3,2020-04-22 15:21:30,III,18,7473814,Purple builds Swordsmen#Purple spends 3 resources #
398,Purple,C,5,2020-04-22 15:21:20,III,18,7473814,Purple builds Cavalrymen#Purple spends 5 resources #
399,Grey,O,8,2020-04-22 12:10:59,III,17,7473814,Grey builds Opera#Grey spends 8 resources #
400,Grey,K,3,2020-04-22 12:09:48,III,17,7473814,Grey builds Knights#Grey spends 3 resources #
401,Purple,S,3,2020-04-22 11:28:50,III,17,7473814,Purple builds Swordsmen#Purple spends 3 resources #
402,Purple,C,5,2020-04-22 11:28:36,III,17,7473814,Purple builds Cavalrymen#Purple spends 5 resources #
403,Green,M,8,2020-04-21 17:47:00,III,16,7473814,Green builds Movies using Urban Growth#Green spends 8 resources #
404,Purple,C,5,2020-04-21 15:13:00,III,16,7473814,Purple builds Cavalrymen#Purple spends 5 resources #
405,Orange,P,3,2020-04-21 15:03:24,III,16,7473814,Orange builds Philosophy#Orange spends 3 resources #
406,Grey,A,6,2020-04-21 13:02:18,III,15,7473814,Grey builds Alchemy#Grey spends 6 resources #
407,Green,C,5,2020-04-21 11:41:09,III,15,7473814,Green builds Cannon#Green spends 5 resources #
408,Green,B,2,2020-04-21 11:39:54,III,15,7473814,Green builds Bronze#Green spends 2 resources #
409,Purple,R,3,2020-04-21 10:56:09,III,15,7473814,Purple builds Religion#Purple spends 3 resources #
410,Purple,2,6,2020-04-21 10:54:29,III,15,7473814,Purple builds 2 stages of Ocean Liner#Purple spends 6 resources Wonder completed #
411,Orange,2,10,2020-04-21 10:42:44,III,15,7473814,Orange builds 2 stages of Eiffel Tower#Orange spends 10 resources #
412,Grey,J,8,2020-04-21 10:38:46,III,14,7473814,Grey builds Journalism#Grey spends 8 resources #
413,Green,C,2,2020-04-21 10:31:08,III,14,7473814,Green builds Cannon#Green loses 3 military resource Green spends 2 resources #
414,Purple,P,2,2020-04-21 10:16:53,III,14,7473814,Purple builds Printing Press#Purple spends 2 resources #
415,Purple,2,6,2020-04-21 10:16:44,III,14,7473814,Purple builds 2 stages of Ocean Liner#Purple spends 6 resources #
416,Orange,D,4,2020-04-21 09:42:52,III,14,7473814,Orange builds Drama#Orange spends 4 resources #
417,Orange,D,4,2020-04-21 09:40:27,III,14,7473814,Orange builds Drama#Orange spends 4 resources #
418,Grey,O,8,2020-04-21 00:24:58,II,13,7473814,Grey builds Opera#Grey spends 8 resources #
419,Green,K,3,2020-04-21 00:13:22,II,13,7473814,Green builds Knights#Green spends 3 resources #
