,player,event_age,time,age,round,game_id,text
142,Green,1,2020-04-18 00:40:23,II,10,7473814,Green plays event#Green scores 1 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. No effect#
143,Grey,1,2020-04-17 16:29:29,II,9,7473814,Grey plays event#Grey scores 1 culture Future events are now current events. Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 3 culture Purple scores 3 culture Green scores 5 culture Grey scores 2 culture #
144,Purple,1,2020-04-17 15:11:10,II,9,7473814,Purple plays event#Purple scores 1 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Purple loses 1 population #
145,Green,1,2020-04-17 12:44:07,II,8,7473814,Green plays event#Green scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 2 food. Purple loses 2 food. Green loses 4 food. Grey loses 1 food. #
146,Purple,1,2020-04-17 12:31:40,I,8,7473814,Purple plays event#Purple scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Orange scores 4 culture Grey loses 4 culture #
147,Grey,1,2020-04-17 11:50:01,I,7,7473814,Grey plays event#Grey scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 5 resources Purple produces 3 resources Green produces 3 resources Grey produces 5 resources #
148,Green,1,2020-04-16 16:55:34,I,6,7473814,Green plays event#Green scores 1 culture Current event: I / Historic Territory 6 culture #
149,Grey,1,2020-04-16 14:29:35,I,5,7473814,Grey plays event#Grey scores 1 culture Future events are now current events. Current event: A / Development of Science Each civilization scores 2 science. #
150,Purple,1,2020-04-16 10:01:16,I,5,7473814,Purple plays event#Purple scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
151,Orange,1,2020-04-15 23:19:51,I,5,7473814,Orange plays event#Orange scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
152,Grey,1,2020-04-15 22:33:41,I,4,7473814,Grey plays event#Grey scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
153,Grey,1,2020-04-15 18:03:04,I,3,7473814,Grey plays event#Grey scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
154,Green,1,2020-04-15 10:36:24,I,3,7473814,Green plays event#Green scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
155,Purple,3,2020-04-29 11:55:50,IV,18,7474472,Purple plays event#Purple scores 3 culture Future events are now current events. Current event: II / Vast Territory 4 food #
156,Orange,3,2020-04-29 11:17:03,IV,18,7474472,Orange plays event#Orange scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Mahatma Gandhi dies Albert Einstein dies Winston Churchill dies #
157,Grey,3,2020-04-29 11:11:02,IV,17,7474472,"Grey plays event#Grey scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Orange loses 4 culture Purple loses 4 culture Orange loses 1 blue token Purple loses 1 blue token #"
158,Grey,3,2020-04-29 07:34:34,III,16,7474472,Grey plays event#Grey scores 3 culture Current event: II / Inhabited Territory Increase population by 2 #
159,Green,2,2020-04-28 11:15:54,III,14,7474472,"Green plays event#Green scores 2 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
160,Grey,2,2020-04-27 20:32:03,III,13,7474472,Grey plays event#Grey scores 2 culture Current event: II / Historic Territory 11 culture #
161,Green,2,2020-04-27 16:28:40,II,12,7474472,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Wealthy Territory 9 resources #
162,Purple,2,2020-04-27 15:55:06,II,12,7474472,Purple plays event#Purple scores 2 culture Current event: I / Strategic Territory 3 military cards #
163,Orange,2,2020-04-27 15:12:01,II,12,7474472,Orange plays event#Orange scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
164,Grey,2,2020-04-27 15:01:04,II,11,7474472,Grey plays event#Grey scores 2 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Orange gets 1 yellow token Grey loses 1 yellow token #
165,Purple,2,2020-04-27 12:55:40,II,11,7474472,Purple plays event#Purple scores 2 culture Current event: I / Developed Territory 3 science #
166,Grey,2,2020-04-27 11:48:14,II,10,7474472,"Grey plays event#Grey scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Orange produces 3 resources Green must destroy a mine, farm or urban building #"
167,Orange,2,2020-04-27 11:17:56,II,10,7474472,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. #
168,Grey,1,2020-04-27 11:11:38,II,9,7474472,Grey plays event#Grey scores 1 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 5 science Purple scores 2 science Green scores 5 science Grey scores 2 science #
169,Grey,1,2020-04-26 11:01:57,II,8,7474472,Grey plays event#Grey scores 1 culture Current event: I / Vast Territory 3 food #
170,Purple,1,2020-04-26 02:48:30,II,8,7474472,Purple plays event#Purple scores 1 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. Purple loses 1 population.#
171,Orange,1,2020-04-25 12:00:14,I,7,7474472,Orange plays event#Orange scores 1 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 1 culture Purple scores 2 culture Green scores 3 culture Grey scores 1 culture #
172,Grey,1,2020-04-24 19:07:13,I,6,7474472,Grey plays event#Grey scores 1 culture Current event: I / Raiders Each of the two weakest civilizations lose a total of 2 resources and/or food. Purple and Green each lose 2 resources and/or food Purple choses first #
173,Purple,1,2020-04-24 17:55:08,I,6,7474472,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Grey and Orange each produce 3 resources and/or food Orange choses first #
174,Orange,1,2020-04-24 16:34:38,I,6,7474472,Orange plays event#Orange scores 1 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Purple loses 1 population #
175,Green,1,2020-04-24 15:30:04,I,5,7474472,Green plays event#Green scores 1 culture Current event: I / Historic Territory 6 culture #
176,Purple,1,2020-04-24 15:19:13,I,5,7474472,Purple plays event#Purple scores 1 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 3 food #
177,Grey,1,2020-04-24 14:30:04,I,4,7474472,Grey plays event#Grey scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Grey scores 4 culture Orange loses 3 culture #
178,Green,1,2020-04-24 13:23:10,I,4,7474472,Green plays event#Green scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 3 resources Purple produces 3 resources Green produces 3 resources Grey produces 3 resources #
179,Purple,1,2020-04-23 18:50:11,I,4,7474472,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: A / Development of Settlement Each civilization gains 1 population. #
180,Orange,1,2020-04-23 17:22:38,I,4,7474472,"Orange plays event#Orange scores 1 culture Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
181,Grey,1,2020-04-23 17:13:50,I,3,7474472,Grey plays event#Grey scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
182,Green,1,2020-04-23 14:50:45,I,3,7474472,Green plays event#Green scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
183,Purple,1,2020-04-23 12:12:39,I,3,7474472,Purple plays event#Purple scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
184,Orange,1,2020-04-23 11:53:43,I,3,7474472,Orange plays event#Orange scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
185,Green,3,2020-05-05 09:51:52,IV,18,7474996,"Green plays event#Green scores 3 culture Current event: III / Impact of Variety Each civilization scores 2 culture for each type of unit, urban building and special (blue) technology. Orange scores 14 culture Purple scores 20 culture Green scores 14 culture Grey scores 18 culture #"
186,Purple,3,2020-05-05 09:15:18,IV,18,7474996,"Purple plays event#Purple scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). Purple loses 1 population #"
187,Grey,3,2020-05-04 22:11:20,IV,17,7474996,Grey plays event#Grey scores 3 culture Current event: II / Crime Wave The two weakest civilizations lose 3 culture and return 1 blue token to the box. Orange loses 3 culture and 1 blue token Grey loses 3 culture and 1 blue token #
188,Green,3,2020-05-04 21:59:25,IV,17,7474996,Green plays event#Green scores 3 culture Future events are now current events. Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Mahatma Gandhi dies Albert Einstein dies Winston Churchill dies #
189,Orange,3,2020-05-04 21:27:18,III,17,7474996,"Orange plays event#Orange scores 3 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Event has no effect #"
